,date,Negative,Neutral,Positive
1012,2022-02-16,0.8400805,0.0038175266,0.15610197
1013,2022-02-17,0.62386566,0.003821046,0.37231326
1014,2022-02-18,0.7041796,0.035615433,0.260205
1015,2022-02-21,0.66778344,0.0042732605,0.32794333
1016,2022-02-22,0.908955,0.0033215384,0.08772353
1017,2022-02-23,0.42170623,0.0033280826,0.57496566
1018,2022-02-24,0.65975666,0.0072287824,0.3330145
1019,2022-02-25,0.9760438,0.003093663,0.02086253
1020,2022-02-28,0.059158467,0.0046493784,0.93619215
1021,2022-03-01,0.8036976,0.00427943,0.192023
1022,2022-03-02,0.9638837,0.00378766,0.032328643
1023,2022-03-03,0.22248623,0.0041268826,0.7733869
1024,2022-03-05,0.63939,0.0039878585,0.35662216
1025,2022-03-06,0.6949054,0.004026255,0.30106837
1026,2022-03-08,0.9861895,0.0029020882,0.01090841
1027,2022-03-10,0.98316956,0.0026924638,0.01413797
1028,2022-03-11,0.48020473,0.49607256,0.023722703
1029,2022-03-14,0.93823063,0.003608712,0.058160648
1030,2022-03-15,0.59246916,0.0039867256,0.40354413
1031,2022-03-16,0.97097397,0.004572098,0.02445397
1032,2022-03-17,0.046964005,0.002648628,0.95038736
1033,2022-03-18,0.63070667,0.005010293,0.36428303
1034,2022-03-21,0.95340204,0.003971813,0.042626172
1035,2022-03-22,0.9504236,0.0036788802,0.04589743
1036,2022-03-23,0.97661895,0.0031608155,0.020220175
1037,2022-03-24,0.9767393,0.004153364,0.019107344
1038,2022-03-25,0.58840257,0.004908977,0.40668842
1039,2022-03-28,0.8286532,0.004245626,0.16710111
1040,2022-03-29,0.5009197,0.0030803648,0.49599993
1041,2022-03-30,0.97984195,0.002942276,0.01721587
1042,2022-03-31,0.98444986,0.0032238062,0.012326246
1043,2022-04-01,0.8685807,0.003551432,0.12786789
1044,2022-04-02,0.6723521,0.0037883322,0.3238596
1045,2022-04-03,0.49915078,0.0038337195,0.49701554
1046,2022-04-04,0.46850908,0.4629448,0.068546094
1047,2022-04-05,0.7001147,0.0044904402,0.2953948
1048,2022-04-07,0.9668609,0.008118196,0.02502096
1049,2022-04-08,0.40905103,0.0031762482,0.5877727
1050,2022-04-10,0.04201107,0.0026155883,0.95537335
1051,2022-04-11,0.93467104,0.0034726427,0.06185624
1052,2022-04-13,0.64759505,0.0041504567,0.34825447
1053,2022-04-14,0.49544895,0.49463543,0.009915611
1054,2022-04-15,0.97603977,0.003555046,0.02040515
1055,2022-04-18,0.9677203,0.003581631,0.028697975
1056,2022-04-19,0.93733716,0.0032639708,0.05939888
1057,2022-04-20,0.062384367,0.003560182,0.93405545
1058,2022-04-21,0.97963846,0.0027804375,0.017581087
1059,2022-04-22,0.5385968,0.0030711773,0.45833197
1060,2022-04-25,0.5818458,0.004379059,0.41377518
1061,2022-04-26,0.017573666,0.003212965,0.97921336
1062,2022-04-27,0.5015007,0.002532777,0.49596655
1063,2022-04-28,0.98132765,0.003419863,0.015252458
1064,2022-04-29,0.51033014,0.0687684,0.42090145
1065,2022-05-01,0.48398772,0.0027417736,0.5132705
1066,2022-05-04,0.45725867,0.008639423,0.53410196
1067,2022-05-05,0.13475053,0.0042990996,0.86095035
1068,2022-05-07,0.98092175,0.0029811976,0.016097
1069,2022-05-08,0.98291546,0.003078212,0.0140063325
1070,2022-05-09,0.033454847,0.0024789092,0.9640662
1071,2022-05-10,0.5404343,0.0033224346,0.4562433
1072,2022-05-12,0.6090396,0.14418274,0.24677768
1073,2022-05-13,0.9268876,0.009908969,0.063203454
1074,2022-05-16,0.9872465,0.0029980945,0.009755472
1075,2022-05-17,0.46202236,0.0045261593,0.53345144
1076,2022-05-18,0.5051949,0.002755154,0.49204993
1077,2022-05-19,0.50865746,0.0027251784,0.48861736
1078,2022-05-20,0.56637436,0.005677628,0.427948
1079,2022-05-23,0.98353183,0.0028311294,0.013637064
1080,2022-05-24,0.9806789,0.002967176,0.016353933
1081,2022-05-25,0.86298037,0.0039319736,0.13308759
1082,2022-05-26,0.55845267,0.007329885,0.43421748
1083,2022-05-27,0.46799433,0.008194272,0.52381134
1084,2022-05-30,0.6806009,0.0046510766,0.31474805
1085,2022-05-31,0.24848583,0.005001609,0.74651253
1086,2022-06-01,0.50351703,0.0029352726,0.49354765
1087,2022-06-04,0.13653675,0.0039451825,0.85951805
1088,2022-06-05,0.549454,0.0035631107,0.44698292
1089,2022-06-06,0.47684795,0.002676015,0.52047604
1090,2022-06-07,0.031174878,0.6704971,0.298328
1091,2022-06-09,0.49385723,0.0025259668,0.50361687
1092,2022-06-10,0.48461843,0.004015588,0.51136595
1093,2022-06-12,0.9710561,0.0028666498,0.02607723
1094,2022-06-13,0.560129,0.006783539,0.4330874
1095,2022-06-14,0.9449601,0.00815751,0.04688239
1096,2022-06-15,0.48428637,0.0027909111,0.5129227
1097,2022-06-16,0.9080157,0.0034470875,0.08853715
1098,2022-06-17,0.9670197,0.004408494,0.028571844
1099,2022-06-20,0.8309318,0.004090925,0.16497725
1100,2022-06-21,0.87591183,0.0035063757,0.120581746
1101,2022-06-22,0.49574754,0.0029189414,0.5013336
1102,2022-06-23,0.9204814,0.018803269,0.060715437
1103,2022-06-24,0.98494726,0.0029764117,0.01207637
1104,2022-06-27,0.9408023,0.003669938,0.05552782
1105,2022-06-28,0.50011927,0.0025937732,0.49728698
1106,2022-06-29,0.8776752,0.0039989683,0.11832583
1107,2022-06-30,0.9803139,0.00298348,0.016702617
1108,2022-07-01,0.92266303,0.0034602303,0.073876694
1109,2022-07-02,0.5009077,0.0031370325,0.49595526
1110,2022-07-03,0.5190541,0.0029310908,0.4780147
1111,2022-07-04,0.63853014,0.0033808327,0.35808903
1112,2022-07-06,0.98188174,0.0030899202,0.015028311
1113,2022-07-07,0.96607053,0.0028702705,0.03105915
1114,2022-07-09,0.9443153,0.005693876,0.04999086
1115,2022-07-10,0.20199144,0.0034704427,0.79453814
1116,2022-07-11,0.50031346,0.002731586,0.49695498
1117,2022-07-12,0.5026596,0.002857659,0.49448273
1118,2022-07-13,0.49957228,0.0026442294,0.49778348
1119,2022-07-14,0.49315235,0.002742358,0.5041053
1120,2022-07-15,0.5213828,0.019754436,0.45886266
1121,2022-07-18,0.76713586,0.0037053959,0.22915883
1122,2022-07-19,0.9875927,0.003304228,0.0091030905
1123,2022-07-20,0.6696656,0.003488557,0.32684582
1124,2022-07-21,0.9731653,0.0035798037,0.023254942
1125,2022-07-22,0.97305596,0.0027552138,0.024188783
1126,2022-07-25,0.9846419,0.002580381,0.012777645
1127,2022-07-26,0.95034564,0.004091959,0.045562413
1128,2022-07-27,0.6947805,0.0040918244,0.30112767
1129,2022-07-28,0.47904098,0.0029345783,0.51802444
1130,2022-07-29,0.46968916,0.03726397,0.49304682
1131,2022-08-02,0.81161815,0.0034832747,0.18489851
1132,2022-08-03,0.58352333,0.18028441,0.23619226
1133,2022-08-04,0.513511,0.003894824,0.48259422
1134,2022-08-06,0.98335147,0.0028970242,0.013751492
1135,2022-08-07,0.9756875,0.0033648596,0.02094769
1136,2022-08-08,0.694165,0.0034808572,0.30235413
1137,2022-08-09,0.1360441,0.0038761003,0.86007977
1138,2022-08-11,0.9590999,0.0032190147,0.03768119
1139,2022-08-12,0.5174162,0.0030242866,0.47955954
1140,2022-08-15,0.9799586,0.0026735044,0.017367914
1141,2022-08-16,0.9546542,0.0034406795,0.041905098
1142,2022-08-17,0.5058564,0.061805364,0.43233827
1143,2022-08-18,0.971499,0.003185186,0.025315799
1144,2022-08-19,0.79944736,0.004071824,0.19648083
1145,2022-08-22,0.49909112,0.0035128118,0.49739602
1146,2022-08-23,0.98345226,0.0032088428,0.013338874
1147,2022-08-24,0.9272027,0.004392386,0.06840485
1148,2022-08-25,0.6386133,0.0047490685,0.35663766
1149,2022-08-26,0.07867465,0.0035427094,0.91778266
1150,2022-08-29,0.9704659,0.0037594987,0.025774563
1151,2022-08-30,0.50357413,0.0059010424,0.49052483
1152,2022-08-31,0.50367385,0.01915978,0.47716632
1153,2022-09-02,0.1436486,0.46318725,0.39316416
1154,2022-09-03,0.13549991,0.0036099763,0.8608901
1155,2022-09-05,0.5021169,0.0027615565,0.49512154
1156,2022-09-06,0.49581298,0.0031446791,0.5010423
1157,2022-09-08,0.014134258,0.49582043,0.49004528
1158,2022-09-09,0.4789212,0.32030892,0.2007699
1159,2022-09-11,0.97668594,0.0033676105,0.019946426
1160,2022-09-12,0.98047817,0.0037799503,0.015741851
1161,2022-09-13,0.9684295,0.0029657916,0.02860472
1162,2022-09-14,0.40985623,0.00432729,0.5858165
1163,2022-09-15,0.9540251,0.0037037386,0.04227119
1164,2022-09-16,0.5187235,0.0028786226,0.4783979
1165,2022-09-19,0.500235,0.0026834884,0.4970815
1166,2022-09-20,0.97337085,0.0059942817,0.02063486
1167,2022-09-21,0.4622084,0.0039559244,0.5338357
1168,2022-09-22,0.6086025,0.0034543322,0.38794312
1169,2022-09-23,0.5224596,0.0030525867,0.47448784
1170,2022-09-26,0.9859506,0.003427127,0.010622303
1171,2022-09-27,0.47056937,0.0039287983,0.52550185
1172,2022-09-28,0.49569142,0.4946633,0.009645319
1173,2022-09-29,0.95896065,0.0030702269,0.03796916
1174,2022-09-30,0.5610002,0.004105062,0.43489474
1175,2022-10-01,0.9776218,0.003260332,0.01911787
1176,2022-10-02,0.5083085,0.0031788961,0.4885126
1177,2022-10-03,0.77738357,0.004180135,0.21843635
1178,2022-10-05,0.42859355,0.48608005,0.08532639
1179,2022-10-06,0.9137073,0.0037418636,0.08255084
1180,2022-10-08,0.54228455,0.0031608657,0.4545546
1181,2022-10-10,0.49970534,0.0025977842,0.49769685
1182,2022-10-11,0.7789229,0.00395032,0.21712679
1183,2022-10-13,0.79971504,0.00391658,0.19636843
1184,2022-10-14,0.18475665,0.0038217034,0.81142163
1185,2022-10-17,0.8286401,0.005337421,0.16602245
1186,2022-10-18,0.5215074,0.003605538,0.47488707
1187,2022-10-19,0.8667793,0.0077457493,0.12547491
1188,2022-10-20,0.9803276,0.0030325693,0.016639808
1189,2022-10-21,0.5099193,0.0034602187,0.4866204
1190,2022-10-24,0.49696347,0.0031591994,0.49987736
1191,2022-10-25,0.76827717,0.0037851557,0.2279376
1192,2022-10-26,0.9717903,0.0044308743,0.023778833
1193,2022-10-27,0.97748256,0.0028508543,0.019666582
1194,2022-10-28,0.56792533,0.002914457,0.42916024
1195,2022-10-31,0.7219157,0.0051890663,0.27289522
1196,2022-11-01,0.49998042,0.0024680917,0.4975515
1197,2022-11-02,0.9635532,0.0030790549,0.0333677
1198,2022-11-03,0.97689337,0.004024984,0.01908167
1199,2022-11-04,0.9112023,0.0036847908,0.08511287
1200,2022-11-05,0.6158362,0.004447528,0.37971625
1201,2022-11-07,0.644096,0.0033449074,0.35255912
1202,2022-11-08,0.77892256,0.006331845,0.2147456
1203,2022-11-10,0.9070097,0.0035915817,0.0893987
1204,2022-11-11,0.97345036,0.0026990687,0.023850583
1205,2022-11-14,0.50094503,0.0030531795,0.49600184
1206,2022-11-15,0.9011402,0.01972251,0.07913724
1207,2022-11-16,0.49207088,0.0035627086,0.5043664
1208,2022-11-17,0.21854421,0.004242352,0.77721345
1209,2022-11-18,0.55127376,0.025065152,0.42366117
1210,2022-11-21,0.49926642,0.004087439,0.49664617
1211,2022-11-22,0.5389282,0.0036809961,0.45739084
1212,2022-11-23,0.2523658,0.0067783548,0.7408558
1213,2022-11-24,0.49190828,0.0027566492,0.5053351
1214,2022-11-25,0.5033841,0.023664892,0.47295102
1215,2022-11-28,0.98054373,0.0028185002,0.01663778
1216,2022-11-29,0.55541575,0.0074991076,0.4370852
1217,2022-11-30,0.9751215,0.0034180474,0.021460418
1218,2022-12-01,0.035206974,0.0028318542,0.96196115
1219,2022-12-04,0.49822432,0.008583357,0.49319232
1220,2022-12-05,0.49820572,0.002702652,0.49909163
1221,2022-12-07,0.9672911,0.0030116513,0.029697202
1222,2022-12-08,0.68235743,0.21270989,0.10493271
1223,2022-12-09,0.9741038,0.0033767899,0.022519443
1224,2022-12-10,0.9302665,0.022125147,0.047608353
1225,2022-12-12,0.5885712,0.013316398,0.39811242
1226,2022-12-13,0.8212962,0.003696316,0.17500743
1227,2022-12-14,0.50632924,0.0029164553,0.49075434
1228,2022-12-15,0.81768364,0.0043202764,0.17799604
1229,2022-12-16,0.9649366,0.0031604369,0.031902976
1230,2022-12-19,0.025165502,0.0027230124,0.9721115
1231,2022-12-20,0.49711862,0.0035244313,0.49935693
1232,2022-12-21,0.024181556,0.0025622444,0.97325623
1233,2022-12-22,0.5388186,0.0046857097,0.4564957
1234,2022-12-23,0.22907782,0.0039034602,0.7670187
1235,2022-12-26,0.48178297,0.00273555,0.51548153
1236,2022-12-27,0.53091913,0.0029566293,0.46612424
1237,2022-12-28,0.88971615,0.004440707,0.10584321
1238,2022-12-29,0.4974811,0.0027003544,0.49981853
1239,2022-12-30,0.83473,0.0036754021,0.16159454
1240,2023-01-02,0.95913315,0.0032242823,0.03764255
1241,2023-01-03,0.22529054,0.00428956,0.77041996
1242,2023-01-05,0.98603487,0.0028384412,0.011126697
1243,2023-01-06,0.030275725,0.002860147,0.9668641
1244,2023-01-13,0.9741177,0.002867857,0.023014408
1245,2023-01-16,0.49816084,0.0027736202,0.49906552
1246,2023-01-17,0.9807389,0.0029778436,0.016283294
1247,2023-01-18,0.08989173,0.006097882,0.9040104
1248,2023-01-19,0.51042455,0.0028861712,0.48668924
1249,2023-01-20,0.4960488,0.0037099356,0.5002413
1250,2023-01-23,0.24252282,0.0031676686,0.75430954
1251,2023-01-24,0.027376741,0.0024715029,0.9701518
1252,2023-01-25,0.50130165,0.4848103,0.013888083
1253,2023-01-26,0.97737396,0.0032610865,0.019364944
1254,2023-01-27,0.37101153,0.008128028,0.62086046
1255,2023-01-30,0.49924248,0.0025812695,0.4981763
1256,2023-01-31,0.9823079,0.0029203,0.014771767
1257,2023-02-01,0.97770107,0.0032022293,0.019096676
1258,2023-02-02,0.5023573,0.0027609146,0.4948818
1259,2023-02-03,0.94476986,0.003962099,0.051268026
1260,2023-02-05,0.49666053,0.0027761743,0.5005633
1261,2023-02-06,0.91340065,0.0031685084,0.08343083
1262,2023-02-13,0.98583764,0.0031091396,0.011053222
1263,2023-02-14,0.7230425,0.0040896824,0.2728679
1264,2023-02-15,0.9591807,0.0036833575,0.037136003
1265,2023-02-16,0.037650898,0.4851106,0.47723848
1266,2023-02-17,0.97685903,0.0034699622,0.019670924
1267,2023-02-20,0.6741998,0.17058803,0.1552121
1268,2023-02-21,0.4934888,0.002883127,0.5036281
1269,2023-02-22,0.40239543,0.009483244,0.5881213
1270,2023-02-23,0.96059483,0.0031999866,0.036205176
1271,2023-02-24,0.9757681,0.0030389098,0.021193061
1272,2023-02-28,0.49082482,0.0031845449,0.5059906
1273,2023-03-01,0.49129573,0.0028062942,0.505898
1274,2023-03-02,0.8421789,0.026051847,0.13176927
1275,2023-03-03,0.41390586,0.069308534,0.51678556
1276,2023-03-04,0.6935789,0.0066395905,0.29978153
1277,2023-03-05,0.61465704,0.0037895439,0.3815534
1278,2023-03-13,0.49837673,0.0028437208,0.4987795
1279,2023-03-14,0.503903,0.0026397137,0.4934573
1280,2023-03-15,0.97756565,0.0032005385,0.01923381
1281,2023-03-16,0.98382354,0.003397129,0.01277937
1282,2023-03-17,0.50442183,0.0026732595,0.49290487
1283,2023-03-20,0.87287134,0.005465449,0.1216632
1284,2023-03-21,0.10036943,0.0031004478,0.8965301
1285,2023-03-22,0.53422266,0.003442505,0.46233484
1286,2023-03-23,0.08085477,0.0031367275,0.9160085
1287,2023-03-24,0.9762955,0.002942768,0.02076173
1288,2023-03-27,0.0060533527,0.9874178,0.006528706
1289,2023-03-28,0.98211205,0.0031198543,0.014768057
1290,2023-03-29,0.9373809,0.003247913,0.059371237
1291,2023-03-30,0.92513555,0.0032819775,0.07158248
1292,2023-03-31,0.49616742,0.49658695,0.007245641
1293,2023-04-01,0.6359515,0.0037229243,0.36032557
1294,2023-04-04,0.87808806,0.003442536,0.1184693
1295,2023-04-05,0.9622198,0.0031085669,0.034671646
1296,2023-04-13,0.49786687,0.48230237,0.019830847
1297,2023-04-14,0.5135743,0.00328635,0.48313937
1298,2023-04-17,0.65376747,0.29393104,0.05230152
1299,2023-04-18,0.9797138,0.002851413,0.017434817
1300,2023-04-19,0.79151607,0.0037785736,0.20470539
1301,2023-04-20,0.9835178,0.0028690798,0.013613066
1302,2023-04-21,0.97517407,0.0028204806,0.022005402
1303,2023-04-24,0.98697597,0.0031213732,0.009902684
1304,2023-04-25,0.97069424,0.003118699,0.02618704
1305,2023-04-26,0.986323,0.0036757346,0.010001257
1306,2023-04-27,0.2685716,0.004048358,0.72738004
1307,2023-04-28,0.18611668,0.019657653,0.7942257
1308,2023-05-01,0.81478107,0.0041085584,0.18111038
1309,2023-05-04,0.9861608,0.0030166665,0.010822551
1310,2023-05-05,0.49939048,0.0026491554,0.4979604
1311,2023-05-06,0.5063143,0.0031808265,0.4905049
1312,2023-05-15,0.97113883,0.0027413636,0.026119858
1313,2023-05-16,0.43331924,0.004470379,0.5622104
1314,2023-05-17,0.987504,0.0031501502,0.009345733
1315,2023-05-18,0.58155435,0.0039850445,0.41446063
1316,2023-05-19,0.9681727,0.003082685,0.028744575
1317,2023-05-22,0.80649287,0.0046133534,0.1888938
1318,2023-05-23,0.95832855,0.0028804028,0.038791064
1319,2023-05-29,0.8556338,0.003944063,0.14042218
1320,2023-05-30,0.98276806,0.003151475,0.014080437
1321,2023-05-31,0.49068275,0.0027732793,0.506544
1322,2023-06-01,0.6750767,0.0046018716,0.3203214
1323,2023-06-02,0.9612509,0.0037799482,0.034969173
1324,2023-06-03,0.6930712,0.0035231686,0.30340564
1325,2023-06-04,0.49357527,0.49237773,0.014047019
1326,2023-06-06,0.9417162,0.0034472374,0.054836582
1327,2023-06-13,0.52958864,0.0031610236,0.4672504
1328,2023-07-02,0.61819196,0.0041896896,0.37761834
1329,2023-07-03,0.5018268,0.0029209899,0.49525222
1330,2023-07-04,0.9698591,0.0060852356,0.024055598
1331,2023-07-06,0.9619912,0.0035377957,0.034471013
1332,2023-08-02,0.601398,0.0047499873,0.39385206
1333,2023-08-03,0.97535586,0.0030164877,0.0216276
1334,2023-08-05,0.37736988,0.0037655644,0.61886454
1335,2023-08-06,0.401904,0.0055759028,0.5925201
1336,2023-09-01,0.92866385,0.0040175486,0.0673186
1337,2023-09-02,0.87444925,0.0039348784,0.12161593
1338,2023-09-03,0.97907495,0.0028517446,0.01807335
1339,2023-09-05,0.5116032,0.003503459,0.4848933
1340,2023-09-06,0.59432006,0.0038513048,0.40182865
1341,2023-10-01,0.516237,0.002763101,0.48099992
1342,2023-10-02,0.97766054,0.0034275549,0.018911961
1343,2023-10-03,0.98294234,0.0027205301,0.01433716
1344,2023-10-04,0.9828963,0.0037849196,0.013318762
1345,2023-10-05,0.7507251,0.0083869705,0.24088795
1346,2023-11-01,0.17807049,0.00354674,0.81838286
1347,2023-11-04,0.05759383,0.0054411096,0.936965
1348,2023-11-05,0.6174497,0.0040032244,0.37854707
1349,2023-12-01,0.9708467,0.002861423,0.02629185
1350,2023-12-04,0.17556433,0.49162585,0.33280984
1351,2023-12-05,0.5085118,0.0027918073,0.48869637
1352,2023-12-06,0.49806783,0.0028417367,0.49909046
